url,title,price,location,area_m2,rooms,floor,market_type,year_built,finish,heating,rent,ownership,available_from,advertiser_type,extras,price_per_m2,elevator,building_material,window_type,building_type,energy_certificate,security_features
https://www.otodom.pl/pl/oferta/nowosc-2-pokoje-z-balkonem-katowice-ID4wwSO,"Nowość, 2 Pokoje Z Balkonem, Katowice",417 000 zł,"ul. Józefowska, Śródmieście, Katowice, śląskie",36.5,1,2/10,pierwotny,2026,brak informacji,miejskie,0,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",11425,tak,brak informacji,brak informacji,apartamentowiec,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/przestronny-apartament-z-duzym-tarasem-ID4uDdM,Przestronny apartament z dużym tarasem,1 008 480 zł,"Henryka Szwana 4, Osiedle Witosa, Katowice, śląskie",91.68,3,"BUDYNEK:

Kameralny, wykonany z najwyższej jakości materiałów, 3 piętrowy, posiadający zaledwie 7 lokali i podziemny parking na 12 pojazdów.

LOKALIZACJA:

Zachodnie Katowice, Osiedle Witosa. Świetne połączenie z trasą A4 i DTS. W bliskiej odległości sklepy, punkty usługowe, prywatna szkoła oraz przedszkola. Apartament oddalony jest 2 km od parku śląskiego i 3 km od centrum Katowice.",wtórny,2022,do wykończenia,miejskie,1 300 zł,pełna własność,brak informacji,prywatny,brak informacji,11000,nie,żelbet,aluminiowe,apartamentowiec,A+,brak informacji
https://www.otodom.pl/pl/oferta/ustawne-trzy-pokoje-po-remoncie-spokojna-okolica-ID4wwQT,Ustawne trzy pokoje po remoncie | Spokojna okolica,435 000 zł,"ul. Mysłowicka, Giszowiec, Katowice, śląskie",51.5,3,parter/10,wtórny,1970,do zamieszkania,miejskie,800 zł,spółdzielcze wł. prawo do lokalu,2025-03-19,biuro nieruchomości,"garaż/miejsce parkingowe, piwnica",8447,tak,wielka płyta,drewniane,blok,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/ekskluzywny-apartament-z-prywatna-winda-recepcja-ID4uDHI,"Ekskluzywny apartament z prywatną windą, recepcja",870 000 zł,"Wełnowiec-Józefowiec, Katowice, śląskie",122.0,4,4/10,wtórny,2009,do zamieszkania,miejskie,brak informacji,pełna własność,brak informacji,prywatny,"balkon, ogródek, garaż/miejsce parkingowe, oddzielna kuchnia, pom. użytkowe",7131,tak,beton,aluminiowe,blok,W trakcie realizacji / Zwolnione,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/dla-rodziny-cena-do-31-03-zostaw-wiadomosc-ID4wkLy,DLA RODZINY | Cena do 31.03 | Zostaw wiadomość!,666 812 zł,"Wełnowiec-Józefowiec, Katowice, śląskie",60.2,4,2,pierwotny,brak informacji,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica",11077,tak,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/2-pokoje-miejsce-postojowe-balkon-fit-ID4w8L4,"2 Pokoje, Miejsce Postojowe, Balkon, Fit",418 000 zł,"Aleja Bielska, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",37.07,2,7/7,wtórny,2024,do zamieszkania,miejskie,400 zł,pełna własność,2025-02-24,biuro nieruchomości,"balkon, piwnica",11276,tak,cegła,plastikowe,apartamentowiec,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/przestronne-2-pokojowe-mieszkanie-ID4wtiX,Przestronne 2-pokojowe mieszkanie,320 000 zł,"Szopienice-Burowiec, Katowice, śląskie",49.15,2,parter/4,wtórny,1950,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji,biuro nieruchomości,piwnica,6511,nie,brak informacji,brak informacji,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/bezposrednio-ID4waj5,Bezpośrednio,457 000 zł,"ul. Tadeusza Kościuszki, Piotrowice-Ochojec, Katowice, śląskie",44.0,2,4,wtórny,brak informacji,do zamieszkania,miejskie,650 zł,pełna własność,brak informacji,prywatny,brak informacji,10386,nie,brak informacji,plastikowe,kamienica,W trakcie realizacji / Zwolnione,brak informacji
https://www.otodom.pl/hpr/pl/oferta/1-pokojowe-mieszkanie-33m2-balkon-ID4u90f,1-pokojowe mieszkanie 33m2 + balkon,387 440 zł,"ul. Józefowska 23, Wełnowiec-Józefowiec, Katowice, śląskie",33.4,1,4/10,pierwotny,2027,do wykończenia,miejskie,brak informacji,pełna własność,2027-03-30,deweloper,"balkon, garaż/miejsce parkingowe",11600,tak,brak informacji,brak informacji,brak informacji,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/wykonczone-z-agd-ogrodek-komorka-i-parking-ID4wwID,"Wykończone z AGD, ogrodek, komórka i parking",479 000 zł,"ul. Ceglana, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",34.04,2,parter,wtórny,2024,do zamieszkania,miejskie,brak informacji,brak informacji,brak informacji,biuro nieruchomości,garaż/miejsce parkingowe,14072,nie,brak informacji,brak informacji,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/do-wejsciaz-wyposazenieminstalacje-po-wymianie-ID4wwHA,Do Wejścia*Z Wyposażeniem*Instalacje Po Wymianie*,519 000 zł,"ul. Piastów, Osiedle Tysiąclecia, Katowice, śląskie",57.39,3,> 10/13,wtórny,1970,brak informacji,miejskie,0,pełna własność,2025-03-07,biuro nieruchomości,"piwnica, pom. użytkowe",9043,tak,wielka płyta,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/eleganckie-m-na-osiedlu-witosa-ID4wwFV,Eleganckie M na Osiedlu Witosa,324 000 zł,"ul. Obroki, Osiedle Witosa, Katowice, śląskie",38.6,2,1/4,wtórny,brak informacji,do zamieszkania,miejskie,740 zł,pełna własność,2025-03-19,biuro nieruchomości,"garaż/miejsce parkingowe, piwnica",8394,nie,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/apartament-premium-z-miejscem-w-hali-ID4wwDA,Apartament Premium z miejscem w hali,990 000 zł,"ul. Francuska 100A, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",71.0,3,4/7,wtórny,2017,do zamieszkania,miejskie,900 zł,pełna własność,2025-06-04,biuro nieruchomości,garaż/miejsce parkingowe,13944,tak,pustak,plastikowe,apartamentowiec,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/katowice-nikiszowiec-szopienicka-niski-blok-balkon-ID4wwCz,Katowice Nikiszowiec Szopienicka Niski Blok Balkon,279 000 zł,"ul. Szopienicka, Janów-Nikiszowiec, Katowice, śląskie",48.57,2,4/4,wtórny,1981,do remontu,miejskie,620 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",5744,nie,brak informacji,plastikowe,blok,W trakcie realizacji / Zwolnione,brak informacji
https://www.otodom.pl/pl/oferta/nowa-inwestycja-katowice-wapienna-na-sprzedaz-ID4uZBC,NOWA INWESTYCJA Katowice Wapienna na sprzedaż,528 120 zł,"ul. Wapienna, Piotrowice-Ochojec, Katowice, śląskie",44.01,2,1/2,pierwotny,2025,do wykończenia,gazowe,brak informacji,pełna własność,brak informacji,prywatny,"balkon, taras, garaż/miejsce parkingowe",12000,tak,silikat,plastikowe,apartamentowiec,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/do-wprowadzeniablisko-sccinwestcyjana-start-ID4uN72,Do Wprowadzenia*Blisko Scc*Inwestcyja*Na Start,329 000 zł,"ul. ks. Piotra Ściegiennego, Wełnowiec-Józefowiec, Katowice, śląskie",35.2,1,4/4,wtórny,1980,brak informacji,brak informacji,560 zł,spółdzielcze wł. prawo do lokalu,2025-02-04,biuro nieruchomości,piwnica,9347,nie,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/w-sercu-miasta-nowa-inwestycja-bezprowizyjnie-ID4wwwp,W Sercu Miasta/Nowa Inwestycja/Bezprowizyjnie,486 000 zł,"Śródmieście, Katowice, śląskie",39.0,1,2/11,pierwotny,2026,do wykończenia,brak informacji,0,brak informacji,2026-10-01,biuro nieruchomości,"balkon, pom. użytkowe",12462,nie,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/w-sercu-miasta-nowa-inwestycja-bezprowizyjnie-ID4wwwl,W Sercu Miasta/Nowa Inwestycja/Bezprowizyjnie,1 751 000 zł,"Śródmieście, Katowice, śląskie",117.0,4,> 10/16,pierwotny,2026,do wykończenia,brak informacji,0,brak informacji,2026-10-01,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",14966,nie,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/serce-miasta-nowa-inwestycja-bezprowizyjnie-ID4wwwj,Serce Miasta/Nowa Inwestycja/Bezprowizyjnie,480 000 zł,"Śródmieście, Katowice, śląskie",39.3,1,1/14,pierwotny,2026,do wykończenia,brak informacji,0,brak informacji,2026-10-01,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",12214,nie,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/obok-pierwszej-dzielnicy-3-pokoje-top-lokalizacja-ID4wwqC,"Obok PIERWSZEJ DZIELNICY, 3 pokoje,TOP Lokalizacja",389 900 zł,"ul. ks. Franciszka Ścigały 32, Bogucice, Katowice, śląskie",52.1,3,1/4,wtórny,brak informacji,do remontu,miejskie,750 zł,pełna własność,brak informacji,biuro nieruchomości,brak informacji,7484,nie,brak informacji,drewniane,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-ogrodek-bez-prowizji-ID4ulM0,3-pokojowe mieszkanie 61m2 + ogródek Bez Prowizji,brak informacji,"ul. Ceglana, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",61.26,3,parter/3,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-02-15,deweloper,"taras, ogródek, garaż/miejsce parkingowe",brak informacji,tak,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/katowice-koszutka-wierzbowa-2-pokoje-41m2-balkon-ID4wwj0,Katowice Koszutka Wierzbowa 2 pokoje 41m2 + Balkon,350 000 zł,"ul. Wierzbowa, Koszutka, Katowice, śląskie",41.0,2,3/4,wtórny,brak informacji,do remontu,miejskie,650 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica",8537,nie,brak informacji,drewniane,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/umow-prezentacje-i-odbierz-klucze-od-zaraz-ID4wwh3,Umów prezentację i odbierz klucze od zaraz✅,639 210 zł,"ul. Ceglana, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",60.02,3,5/6,pierwotny,2024,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, pom. użytkowe",10650,tak,pustak,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/dwupoziomowy-apartament-94m2-taras-19m2-ID4wwgP,Dwupoziomowy Apartament 94m2 + TARAS 19m2,990 803 zł,"ul. Ceglana, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",93.92,4,4/4,pierwotny,2024,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, piwnica, pom. użytkowe",10549,tak,pustak,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/apartament-42m2-ostatnie-sztuki-gotowy-budynek-ID4wwdR,"Apartament 42m2, Ostatnie sztuki, GOTOWY BUDYNEK",520 924 zł,"Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",42.0,2,2/4,pierwotny,2025,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, pom. użytkowe",12403,tak,pustak,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/26m2-kawalerka-typu-studio-katowice-piotrowice-ID4wpyA,"26m2, Kawalerka typu studio, Katowice, Piotrowice",135 000 zł,"ul. Kasztanowa, Piotrowice-Ochojec, Katowice, śląskie",26.0,1,1/1,wtórny,brak informacji,brak informacji,brak informacji,200 zł,brak informacji,brak informacji,biuro nieruchomości,brak informacji,5192,nie,brak informacji,plastikowe,brak informacji,brak informacji,teren zamknięty
https://www.otodom.pl/pl/oferta/800-m-od-spodka-klimatyzacja-13-pietro-widokowe-ID4wwaa,"800 m od Spodka, klimatyzacja, 13 piętro, widokowe",1 349 000 zł,"al. Wojciecha Korfantego, Koszutka, Katowice, śląskie",98.64,4,> 10/14,wtórny,2024,do zamieszkania,,1 200 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, piwnica",13676,tak,beton,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-125m2-loggia-bez-prowizji-ID4unBI,5-pokojowe mieszkanie 125m2 + loggia Bez Prowizji,2 136 219 zł,"ul. ks. Piotra Skargi 1, Śródmieście, Katowice, śląskie",125.91,5,> 10/16,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-12-12,deweloper,garaż/miejsce parkingowe,16966,tak,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-143m2-loggia-ID4unhn,5-pokojowe mieszkanie 143m2 + loggia,brak informacji,"ul. Nadgórników, Bogucice, Katowice, śląskie",143.89,5,> 10/16,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-12-18,deweloper,garaż/miejsce parkingowe,brak informacji,tak,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/kukuczki-niski-blok-ciepla-woda-z-sieci-balkon-ID4ww4s,"Kukuczki, niski blok, ciepła woda z sieci, balkon",585 000 zł,"ul. Kujawska, Bogucice, Katowice, śląskie",73.0,4,2/4,wtórny,1986,brak informacji,miejskie,645 zł,brak informacji,brak informacji,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",8014,nie,brak informacji,drewniane,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/brynow-wynajmij-lub-mieszkaj-5-pok-przy-centrum-ID4uCV2,Brynów. Wynajmij lub mieszkaj. 5 pok przy centrum,499 000 zł,"ul. Brynowska, Załęska Hałda-Brynów, Katowice, śląskie",63.0,5,6/10,wtórny,1980,do zamieszkania,miejskie,1 080 zł,pełna własność,brak informacji,prywatny,"balkon, piwnica, oddzielna kuchnia, pom. użytkowe",7921,tak,wielka płyta,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/hpr/pl/oferta/bezposrednio-ID4waj5,Bezpośrednio,457 000 zł,"ul. Tadeusza Kościuszki, Piotrowice-Ochojec, Katowice, śląskie",44.0,2,4,wtórny,brak informacji,do zamieszkania,miejskie,650 zł,pełna własność,brak informacji,prywatny,brak informacji,10386,nie,brak informacji,plastikowe,kamienica,W trakcie realizacji / Zwolnione,brak informacji
https://www.otodom.pl/pl/oferta/francuska-park-3-pokoje-wykonczone-z-garderoba-ID4ww3X,"Francuska Park, 3 pokoje, wykończone, z garderobą",839 000 zł,"ul. Szybowcowa, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",73.08,3,2/7,wtórny,2023,do zamieszkania,,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica",11481,tak,beton,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/z-balkonem-nowoczesne-niedaleko-centrum-ID4wtyL,"z balkonem, nowoczesne, niedaleko centrum",550 000 zł,"ul. Bohaterów Monte Cassino, Zawodzie, Katowice, śląskie",56.0,2,ID: 66607143,wtórny,2007,do zamieszkania,kotłownia,820 zł,pełna własność,brak informacji,prywatny,balkon,9821,tak,brak informacji,plastikowe,blok,W trakcie realizacji / Zwolnione,brak informacji
https://www.otodom.pl/pl/oferta/okazja-ostatnie-mieszkania-3-pokojowe-koszutka-ID4ww3B,Okazja ostatnie mieszkania 3 pokojowe Koszutka,699 767 zł,"Koszutka, Katowice, śląskie",65.5,3,2/4,pierwotny,2024,do wykończenia,miejskie,350 zł,brak informacji,brak informacji,biuro nieruchomości,balkon,10683,tak,beton,brak informacji,blok,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-bez-prowizji-ID4unnf,3-pokojowe mieszkanie 60m2 + balkon Bez Prowizji,630 032 zł,"ul. Rzepakowa, Piotrowice-Ochojec, Katowice, śląskie",60.58,3,4/7,pierwotny,2025,do wykończenia,brak informacji,brak informacji,pełna własność,2025-12-15,deweloper,"balkon, garaż/miejsce parkingowe",10400,tak,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/apartament-71-7-m2-sokolska-towers-ID4ssi7,"Apartament 71.7 m2, - Sokolska Towers",1 290 000 zł,"Śródmieście, Katowice, śląskie",71.7,3,4/17,wtórny,2021,do zamieszkania,miejskie,919 zł,brak informacji,brak informacji,biuro nieruchomości,garaż/miejsce parkingowe,17992,tak,brak informacji,brak informacji,apartamentowiec,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/panorama-3-stawy-mieszkanie-2-pok-2-b12-ID4lBxG,Panorama 3 Stawy | mieszkanie 2-pok. | 2.B12,649 152 zł,"ul. gen. Kazimierza Pułaskiego 23, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",51.52,2,2/8,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-12-30,deweloper,"balkon, garaż/miejsce parkingowe",12600,tak,brak informacji,plastikowe,blok,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/prado-katowice-mieszkanie-3-pok-a2-0-03-ID4qfYl,Prado Katowice | mieszkanie 3-pok. | A2_0_03,891 088 zł,"ul. Wojska Polskiego, Piotrowice-Ochojec, Katowice, śląskie",73.04,3,parter/2,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-03-01,deweloper,"taras, ogródek, garaż/miejsce parkingowe, pom. użytkowe",12200,nie,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/mieszkania-przy-muzeum-slaskim-parku-boguckim-m2-ID4wlWA,Mieszkania przy Muzeum Ślaskim/ Parku Boguckim_M2,brak informacji,"ul. Kopalniana, Bogucice, Katowice, śląskie",59.35,3,1/8,pierwotny,2027,do wykończenia,brak informacji,brak informacji,pełna własność,brak informacji,deweloper,"balkon, garaż/miejsce parkingowe",brak informacji,tak,brak informacji,brak informacji,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/welnowe-apartamenty-miejsce-postojowe-w-cenie-ID4tSXc,WełNowe Apartamenty miejsce postojowe w cenie.,695 724 zł,"ul. Modelarska, Wełnowiec-Józefowiec, Katowice, śląskie",72.66,3,2/4,pierwotny,2025,do wykończenia,miejskie,brak informacji,pełna własność,2025-11-30,deweloper,"balkon, ogródek, garaż/miejsce parkingowe, piwnica, pom. użytkowe",9575,tak,silikat,plastikowe,blok,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/2-pokojowe-z-ogrodkiem-blisko-parku-slaskiego-ID4wlIC,2-pokojowe z ogródkiem blisko Parku Śląskiego,481 425 zł,"ul. Dębowa, Dąb, Katowice, śląskie",36.75,2,parter/4,pierwotny,2026,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,deweloper,"balkon, garaż/miejsce parkingowe, piwnica",13100,tak,brak informacji,plastikowe,blok,W trakcie realizacji / Zwolnione,brak informacji
https://www.otodom.pl/pl/oferta/rasowa-moderna-rozkladowe-drapacz-ID4wuLM,RASOWA Moderna Rozkładowe DRAPACZ,1 000 000 zł,"ul. Żwirki i Wigury, Śródmieście, Katowice, śląskie",118.0,3,6/14,wtórny,1935,do wykończenia,miejskie,1 800 zł,pełna własność,brak informacji,biuro nieruchomości,"oddzielna kuchnia, pom. użytkowe",8475,tak,cegła,brak informacji,apartamentowiec,W trakcie realizacji / Zwolnione,brak informacji
https://www.otodom.pl/pl/oferta/nowe-2-pokojowe-m-dostepne-od-reki-ID4wuLh,"Nowe, 2-pokojowe M dostępne od ręki!",419 500 zł,"Ligota-Panewniki, Katowice, śląskie",42.0,2,2/5,wtórny,2024,do wykończenia,miejskie,brak informacji,brak informacji,brak informacji,biuro nieruchomości,garaż/miejsce parkingowe,9988,tak,inny,plastikowe,apartamentowiec,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/lux-studio-centrum-katowic-top-kamienica-ID4qn7v,LUX STUDIO Centrum Katowic TOP kamienica,650 000 zł,"rynek Rynek, Śródmieście, Katowice, śląskie",53.0,2,brak informacji,wtórny,brak informacji,do zamieszkania,gazowe,330 zł,pełna własność,brak informacji,biuro nieruchomości,brak informacji,12264,nie,brak informacji,drewniane,kamienica,W trakcie realizacji / Zwolnione,teren zamknięty
https://www.otodom.pl/pl/oferta/niski-czynsz-248-zl-1-pietro-niski-budynek-ID4wfCs,"Niski czynsz 248 zł, 1 piętro, niski budynek",320 000 zł,"ul. Waleriana, Zawodzie, Katowice, śląskie",51.0,2,1/3,wtórny,1956,brak informacji,miejskie,248 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",6275,nie,brak informacji,drewniane,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/2-pokoje-parter-ogrzewanie-z-sieci-parking-ID4wfCu,"2 pokoje, parter, ogrzewanie z sieci, parking",320 000 zł,"ul. Mysłowicka, Giszowiec, Katowice, śląskie",50.0,2,parter/3,wtórny,1961,do remontu,miejskie,465 zł,pełna własność,brak informacji,biuro nieruchomości,"piwnica, oddzielna kuchnia",6400,nie,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/apartament-3-stawy-3-pokoje-plus-taras-16-m2-ID4uPjk,Apartament 3 Stawy - 3 pokoje plus taras 16 m2,1 260 000 zł,"ul. gen. Kazimierza Pułaskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",71.6,3,2/3,wtórny,brak informacji,do zamieszkania,miejskie,800 zł,pełna własność,brak informacji,prywatny,"taras, garaż/miejsce parkingowe, oddzielna kuchnia, pom. użytkowe",17598,tak,brak informacji,brak informacji,apartamentowiec,brak informacji,teren zamknięty
https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-z-widokiem-zabrska-15-ID4u5uv,Wyjątkowy apartament z widokiem Zabrska 15,545 000 zł,"ul. Zabrska 15, Śródmieście, Katowice, śląskie",41.77,2,9/27,pierwotny,2024,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",13048,nie,brak informacji,aluminiowe,apartamentowiec,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/wynajety-gotowiec-inwestycyjny-srodmiescie-ID4wuFw,**Wynajęty Gotowiec Inwestycyjny Śródmieście**,579 000 zł,"ul. Plebiscytowa, Śródmieście, Katowice, śląskie",53.3,3,1/4,wtórny,brak informacji,do zamieszkania,miejskie,0,pełna własność,brak informacji,biuro nieruchomości,brak informacji,10863,nie,cegła,brak informacji,kamienica,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/projekt-i-wykonczenie-pod-klucz-gotowe-do-odbioru-ID4wuFl,Projekt i wykończenie pod klucz!|Gotowe do odbioru,319 000 zł,"ul. Karola Stabika, Kostuchna, Katowice, śląskie",26.75,1,1/2,pierwotny,2025,do zamieszkania,gazowe,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, pom. użytkowe",11925,nie,pustak,plastikowe,apartamentowiec,W trakcie realizacji / Zwolnione,teren zamknięty
